[log] /scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/logs/train_rgbt_adaptive_late_e100_sanity_12790196.pbs101_20260126_134509.log
[job] name=train_rgbt_adaptive_late_e100_sanity id=12790196.pbs101 host=x1000c1s6b0n0 time=Mon Jan 26 13:45:09 +08 2026
[init] device = cuda
[init] train = 1030  val = 200  workers = 4
/scratch/users/ntu/kenneth0/FYP-SmartObjectCounter/scripts/train_rgbt.py:392: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = GradScaler(enabled = bool(args.amp))
[e007 s0150/1030] loss = 0.003443
[e007 s0200/1030] loss = 0.003577
[e007 s0250/1030] loss = 0.003328
[e007 s0300/1030] loss = 0.003196
[e007 s0350/1030] loss = 0.003632
[e007 s0400/1030] loss = 0.003454
[e007 s0450/1030] loss = 0.003456
[e007 s0500/1030] loss = 0.003512
[e007 s0550/1030] loss = 0.004358
[e007 s0600/1030] loss = 0.004458
[e007 s0650/1030] loss = 0.004338
[e007 s0700/1030] loss = 0.004570
[e007 s0750/1030] loss = 0.004451
[e007 s0800/1030] loss = 0.004337
[e007 s0850/1030] loss = 0.004275
[e007 s0900/1030] loss = 0.004244
[e007 s0950/1030] loss = 0.004164
[e007 s1000/1030] loss = 0.004098
Epoch 007: train_loss = 0.004098  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 21.0s
[e008 s0001/1030] loss = 0.002584
[e008 s0050/1030] loss = 0.002738
[e008 s0100/1030] loss = 0.002942
[e008 s0150/1030] loss = 0.003081
[e008 s0200/1030] loss = 0.002958
[e008 s0250/1030] loss = 0.002741
[e008 s0300/1030] loss = 0.002982
[e008 s0350/1030] loss = 0.003103
[e008 s0400/1030] loss = 0.002962
[e008 s0450/1030] loss = 0.003251
[e008 s0500/1030] loss = 0.003924
[e008 s0550/1030] loss = 0.004084
[e008 s0600/1030] loss = 0.004237
[e008 s0650/1030] loss = 0.004124
[e008 s0700/1030] loss = 0.004295
[e008 s0750/1030] loss = 0.004151
[e008 s0800/1030] loss = 0.004121
[e008 s0850/1030] loss = 0.004118
[e008 s0900/1030] loss = 0.004138
[e008 s0950/1030] loss = 0.004087
[e008 s1000/1030] loss = 0.004072
Epoch 008: train_loss = 0.004095  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.4s
[e009 s0001/1030] loss = 0.003844
[e009 s0050/1030] loss = 0.003053
[e009 s0100/1030] loss = 0.004300
[e009 s0150/1030] loss = 0.004001
[e009 s0200/1030] loss = 0.003376
[e009 s0250/1030] loss = 0.003667
[e009 s0300/1030] loss = 0.003600
[e009 s0350/1030] loss = 0.003491
[e009 s0400/1030] loss = 0.003464
[e009 s0450/1030] loss = 0.003616
[e009 s0500/1030] loss = 0.003477
[e009 s0550/1030] loss = 0.003644
[e009 s0600/1030] loss = 0.003683
[e009 s0650/1030] loss = 0.003560
[e009 s0700/1030] loss = 0.003538
[e009 s0750/1030] loss = 0.003582
[e009 s0800/1030] loss = 0.003608
[e009 s0850/1030] loss = 0.003537
[e009 s0900/1030] loss = 0.003558
[e009 s0950/1030] loss = 0.004276
[e009 s1000/1030] loss = 0.004196
Epoch 009: train_loss = 0.004167  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.2s
[e010 s0001/1030] loss = 0.002524
[e010 s0050/1030] loss = 0.004522
[e010 s0100/1030] loss = 0.003220
[e010 s0150/1030] loss = 0.004832
[e010 s0200/1030] loss = 0.004898
[e010 s0250/1030] loss = 0.004592
[e010 s0300/1030] loss = 0.004935
[e010 s0350/1030] loss = 0.004718
[e010 s0400/1030] loss = 0.004595
[e010 s0450/1030] loss = 0.004593
[e010 s0500/1030] loss = 0.004500
[e010 s0550/1030] loss = 0.004330
[e010 s0600/1030] loss = 0.004611
[e010 s0650/1030] loss = 0.004438
[e010 s0700/1030] loss = 0.004304
[e010 s0750/1030] loss = 0.004200
[e010 s0800/1030] loss = 0.004253
[e010 s0850/1030] loss = 0.004118
[e010 s0900/1030] loss = 0.004060
[e010 s0950/1030] loss = 0.003975
[e010 s1000/1030] loss = 0.003998
Epoch 010: train_loss = 0.004027  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.3s
[e011 s0001/1030] loss = 0.000075
[e011 s0050/1030] loss = 0.002784
[e011 s0100/1030] loss = 0.002963
[e011 s0150/1030] loss = 0.002970
[e011 s0200/1030] loss = 0.003953
[e011 s0250/1030] loss = 0.003803
[e011 s0300/1030] loss = 0.004534
[e011 s0350/1030] loss = 0.004531
[e011 s0400/1030] loss = 0.004675
[e011 s0450/1030] loss = 0.004886
[e011 s0500/1030] loss = 0.004865
[e011 s0550/1030] loss = 0.004780
[e011 s0600/1030] loss = 0.004611
[e011 s0650/1030] loss = 0.004485
[e011 s0700/1030] loss = 0.004496
[e011 s0750/1030] loss = 0.004310
[e011 s0800/1030] loss = 0.004189
[e011 s0850/1030] loss = 0.004146
[e011 s0900/1030] loss = 0.004032
[e011 s0950/1030] loss = 0.004121
[e011 s1000/1030] loss = 0.004119
Epoch 011: train_loss = 0.004053  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.4s
[e012 s0001/1030] loss = 0.000000
[e012 s0050/1030] loss = 0.004325
[e012 s0100/1030] loss = 0.004149
[e012 s0150/1030] loss = 0.004089
[e012 s0200/1030] loss = 0.003786
[e012 s0250/1030] loss = 0.003821
[e012 s0300/1030] loss = 0.003556
[e012 s0350/1030] loss = 0.004404
[e012 s0400/1030] loss = 0.004352
[e012 s0450/1030] loss = 0.004327
[e012 s0500/1030] loss = 0.004131
[e012 s0550/1030] loss = 0.004066
[e012 s0600/1030] loss = 0.004125
[e012 s0650/1030] loss = 0.004090
[e012 s0700/1030] loss = 0.003990
[e012 s0750/1030] loss = 0.003942
[e012 s0800/1030] loss = 0.003941
[e012 s0850/1030] loss = 0.004087
[e012 s0900/1030] loss = 0.004299
[e012 s0950/1030] loss = 0.004262
[e012 s1000/1030] loss = 0.004174
Epoch 012: train_loss = 0.004170  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.6s
[e013 s0001/1030] loss = 0.000000
[e013 s0050/1030] loss = 0.003905
[e013 s0100/1030] loss = 0.004894
[e013 s0150/1030] loss = 0.004062
[e013 s0200/1030] loss = 0.003774
[e013 s0250/1030] loss = 0.003760
[e013 s0300/1030] loss = 0.003861
[e013 s0350/1030] loss = 0.003571
[e013 s0400/1030] loss = 0.003818
[e013 s0450/1030] loss = 0.003764
[e013 s0500/1030] loss = 0.003570
[e013 s0550/1030] loss = 0.003691
[e013 s0600/1030] loss = 0.003596
[e013 s0650/1030] loss = 0.003914
[e013 s0700/1030] loss = 0.003883
[e013 s0750/1030] loss = 0.003842
[e013 s0800/1030] loss = 0.003821
[e013 s0850/1030] loss = 0.003699
[e013 s0900/1030] loss = 0.003607
[e013 s0950/1030] loss = 0.003743
[e013 s1000/1030] loss = 0.003752
Epoch 013: train_loss = 0.003774  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.2s
[e014 s0001/1030] loss = 0.000616
[e014 s0050/1030] loss = 0.002699
[e014 s0100/1030] loss = 0.002716
[e014 s0150/1030] loss = 0.002788
[e014 s0200/1030] loss = 0.002787
[e014 s0250/1030] loss = 0.003409
[e014 s0300/1030] loss = 0.003277
[e014 s0350/1030] loss = 0.003171
[e014 s0400/1030] loss = 0.003211
[e014 s0450/1030] loss = 0.004083
[e014 s0500/1030] loss = 0.005131
[e014 s0550/1030] loss = 0.004972
[e014 s0600/1030] loss = 0.004865
[e014 s0650/1030] loss = 0.004689
[e014 s0700/1030] loss = 0.004491
[e014 s0750/1030] loss = 0.004422
[e014 s0800/1030] loss = 0.004388
[e014 s0850/1030] loss = 0.004279
[e014 s0900/1030] loss = 0.004245
[e014 s0950/1030] loss = 0.004317
[e014 s1000/1030] loss = 0.004362
Epoch 014: train_loss = 0.004329  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.6s
[e015 s0001/1030] loss = 0.001610
[e015 s0050/1030] loss = 0.005725
[e015 s0100/1030] loss = 0.004534
[e015 s0150/1030] loss = 0.004733
[e015 s0200/1030] loss = 0.004552
[e015 s0250/1030] loss = 0.005158
[e015 s0300/1030] loss = 0.005065
[e015 s0350/1030] loss = 0.005046
[e015 s0400/1030] loss = 0.004726
[e015 s0450/1030] loss = 0.004742
[e015 s0500/1030] loss = 0.004681
[e015 s0550/1030] loss = 0.004512
[e015 s0600/1030] loss = 0.004374
[e015 s0650/1030] loss = 0.004330
[e015 s0700/1030] loss = 0.004199
[e015 s0750/1030] loss = 0.004112
[e015 s0800/1030] loss = 0.004008
[e015 s0850/1030] loss = 0.003908
[e015 s0900/1030] loss = 0.004010
[e015 s0950/1030] loss = 0.004607
[e015 s1000/1030] loss = 0.004854
Epoch 015: train_loss = 0.004839  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.3s
[e016 s0001/1030] loss = 0.000000
[e016 s0050/1030] loss = 0.003625
[e016 s0100/1030] loss = 0.003272
[e016 s0150/1030] loss = 0.003309
[e016 s0200/1030] loss = 0.003234
[e016 s0250/1030] loss = 0.003595
[e016 s0300/1030] loss = 0.003336
[e016 s0350/1030] loss = 0.004199
[e016 s0400/1030] loss = 0.004832
[e016 s0450/1030] loss = 0.004870
[e016 s0500/1030] loss = 0.004540
[e016 s0550/1030] loss = 0.004557
[e016 s0600/1030] loss = 0.004427
[e016 s0650/1030] loss = 0.004287
[e016 s0700/1030] loss = 0.004202
[e016 s0750/1030] loss = 0.004420
[e016 s0800/1030] loss = 0.004658
[e016 s0850/1030] loss = 0.004504
[e016 s0900/1030] loss = 0.004490
[e016 s0950/1030] loss = 0.004433
[e016 s1000/1030] loss = 0.004385
Epoch 016: train_loss = 0.004339  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.4s
[e017 s0001/1030] loss = 0.000000
[e017 s0050/1030] loss = 0.002924
[e017 s0100/1030] loss = 0.004280
[e017 s0150/1030] loss = 0.004200
[e017 s0200/1030] loss = 0.004254
[e017 s0250/1030] loss = 0.004183
[e017 s0300/1030] loss = 0.004000
[e017 s0350/1030] loss = 0.003953
[e017 s0400/1030] loss = 0.003975
[e017 s0450/1030] loss = 0.003867
[e017 s0500/1030] loss = 0.004723
[e017 s0550/1030] loss = 0.004497
[e017 s0600/1030] loss = 0.004478
[e017 s0650/1030] loss = 0.004759
[e017 s0700/1030] loss = 0.004672
[e017 s0750/1030] loss = 0.004481
[e017 s0800/1030] loss = 0.004394
[e017 s0850/1030] loss = 0.004238
[e017 s0900/1030] loss = 0.004115
[e017 s0950/1030] loss = 0.004049
[e017 s1000/1030] loss = 0.004025
Epoch 017: train_loss = 0.004099  MAE/GAME0 = 65.450  RMSE = 89.862  GAME1 = 65.450  GAME2 = 65.450  GAME3 = 65.450  lr = 1.00e-05  time = 20.2s
[e018 s0001/1030] loss = 0.000000
[e018 s0050/1030] loss = 0.009609
[e018 s0100/1030] loss = 0.005844
[e018 s0150/1030] loss = 0.007020
[e018 s0200/1030] loss = 0.005937
[e018 s0250/1030] loss = 0.005715
[e018 s0300/1030] loss = 0.005690
[e018 s0350/1030] loss = 0.005229
[e018 s0400/1030] loss = 0.004848
[e018 s0450/1030] loss = 0.005411
[e018 s0500/1030] loss = 0.005157
[e018 s0550/1030] loss = 0.004986
[e018 s0600/1030] loss = 0.004902
[e018 s0650/1030] loss = 0.004704
[e018 s0700/1030] loss = 0.004502
[e018 s0750/1030] loss = 0.004398
[e018 s0800/1030] loss = 0.004339
[e018 s0850/1030] loss = 0.004454
[e018 s0900/1030] loss = 0.004308
[e018 s0950/1030] loss = 0.004303
[e018 s1000/1030] loss = 0.004311
Epoch 018: train_loss = 0.004281  MAE/GAME0 = 38.582  RMSE = 61.782  GAME1 = 65.480  GAME2 = 89.997  GAME3 = 102.717  lr = 1.00e-05  time = 20.3s
[e019 s0001/1030] loss = 0.006925
[e019 s0050/1030] loss = 0.003817
[e019 s0100/1030] loss = 0.004219
[e019 s0150/1030] loss = 0.003858
[e019 s0200/1030] loss = 0.003813
[e019 s0250/1030] loss = 0.003668
[e019 s0300/1030] loss = 0.003682
[e019 s0350/1030] loss = 0.003681
[e019 s0400/1030] loss = 0.003589
[e019 s0450/1030] loss = 0.003527
[e019 s0500/1030] loss = 0.003675
[e019 s0550/1030] loss = 0.003655
[e019 s0600/1030] loss = 0.003802
[e019 s0650/1030] loss = 0.003728
[e019 s0700/1030] loss = 0.003679
[e019 s0750/1030] loss = 0.003564
[e019 s0800/1030] loss = 0.003566
[e019 s0850/1030] loss = 0.003486
[e019 s0900/1030] loss = 0.003677
[e019 s0950/1030] loss = 0.003615
[e019 s1000/1030] loss = 0.003662
Epoch 019: train_loss = 0.003635  MAE/GAME0 = 90.615  RMSE = 99.904  GAME1 = 108.150  GAME2 = 135.862  GAME3 = 154.232  lr = 1.00e-05  time = 20.2s
[e020 s0001/1030] loss = 0.000132
[e020 s0050/1030] loss = 0.003227
[e020 s0100/1030] loss = 0.002770
[e020 s0150/1030] loss = 0.003405
[e020 s0200/1030] loss = 0.004636
[e020 s0250/1030] loss = 0.004493
[e020 s0300/1030] loss = 0.004534
[e020 s0350/1030] loss = 0.004194
[e020 s0400/1030] loss = 0.003962
[e020 s0450/1030] loss = 0.003824
[e020 s0500/1030] loss = 0.003598
[e020 s0550/1030] loss = 0.003856
[e020 s0600/1030] loss = 0.004152
[e020 s0650/1030] loss = 0.004143
[e020 s0700/1030] loss = 0.004028
[e020 s0750/1030] loss = 0.003932
